Filer Name,Stock Name,Stock Ticker,Quarter Date,Type of Security,Current Shares Held,Current Market Value,Previous Shares Held,Previous Market Value,Current % of Portfolio,Previous % of Portfolio,Current Rank,Previous Rank,Change in Shares,Type of Change,Sector,stock_id
TIGER GLOBAL MANAGEMENT LLC,Microsoft Corp.,MSFT,2002-03-31,SH,367600.0,11085000.0,126200.0,4180375.0,6.5157,3.9337,1,8,191.283677,addition,INFORMATION TECHNOLOGY,178
TIGER GLOBAL MANAGEMENT LLC,Tech Data Corp.,TECD,2002-03-31,SH,218600.0,10032000.0,96000.0,4154880.0,5.8968,3.9097,2,9,127.708333,addition,INFORMATION TECHNOLOGY,2759
TIGER GLOBAL MANAGEMENT LLC,Jabil Inc,JBL,2002-03-31,SH,422300.0,9937000.0,0.0,0.0,5.8409,,3,999999,,new,INFORMATION TECHNOLOGY,1019
TIGER GLOBAL MANAGEMENT LLC,Lexmark International Inc. Class A,LXK,2002-03-31,SH,173500.0,9921000.0,77100.0,4548900.0,5.8315,4.2805,4,7,125.032425,addition,INFORMATION TECHNOLOGY,678
TIGER GLOBAL MANAGEMENT LLC,Invesco QQQ Trust Series 1,QQQ,2002-03-31,SH,269100.0,9704000.0,136800.0,5322888.0,5.704,5.0088,5,3,96.710526,addition,FINANCE,4193
TIGER GLOBAL MANAGEMENT LLC,Texas Instruments Inc.,TXN,2002-03-31,SH,265200.0,8778000.0,56600.0,1584800.0,5.1597,1.4913,6,26,368.551237,addition,INFORMATION TECHNOLOGY,128
TIGER GLOBAL MANAGEMENT LLC,Taiwan Semiconductor Manufacturing Co Ltd ADR,TSM,2002-03-31,SH,367400.0,7624000.0,186500.0,3202205.0,4.4814,3.0132,7,15,96.997319,addition,INFORMATION TECHNOLOGY,5232
TIGER GLOBAL MANAGEMENT LLC,AT&T Inc. (Southwestern Bell - SBC Corp.),T,2002-03-31,SH,230640.8,6522000.0,134121.2,3967921.0,3.8336,3.7338,8,12,71.964462,addition,UTILITIES AND TELECOMMUNICATIONS,200
TIGER GLOBAL MANAGEMENT LLC,Check Point Software Technologies Ltd,CHKP,2002-03-31,SH,207900.0,6320000.0,0.0,0.0,3.7149,,9,999999,,new,INFORMATION TECHNOLOGY,11405
TIGER GLOBAL MANAGEMENT LLC,CDW Corp. (Old),CDWC,2002-03-31,SH,120000.0,6041000.0,0.0,0.0,3.5509,,10,999999,,new,INFORMATION TECHNOLOGY,97389
TIGER GLOBAL MANAGEMENT LLC,Intel Corp.,INTC,2002-03-31,SH,198500.0,6036000.0,68600.0,2157470.0,3.5479,2.0302,11,22,189.358601,addition,INFORMATION TECHNOLOGY,236
TIGER GLOBAL MANAGEMENT LLC,POWERWAVE TECHNOLOGIES INC COM STK,PWAVQ,2002-03-31,SH,91100.0,5862000.0,0.0,0.0,3.4457,,12,999999,,new,INFORMATION TECHNOLOGY,268
TIGER GLOBAL MANAGEMENT LLC,SPDR S&P 500 ETF TRUST,SPY,2002-03-31,SH,46700.0,5348000.0,27800.0,3177540.0,3.1435,2.99,13,16,67.985612,addition,FINANCE,3962
TIGER GLOBAL MANAGEMENT LLC,Accenture Plc,ACN,2002-03-31,SH,194400.0,5190000.0,255500.0,6878060.0,3.0507,6.4722,14,1,-23.913894,reduction,INFORMATION TECHNOLOGY,4409
TIGER GLOBAL MANAGEMENT LLC,Nokia Corp. ADR Class A ADR,NOK,2002-03-31,SH,233200.0,4837000.0,163200.0,4003296.0,2.8432,3.7671,15,11,42.892157,addition,INFORMATION TECHNOLOGY,4362
TIGER GLOBAL MANAGEMENT LLC,Dish Network Corp Class A,DISH,2002-03-31,SH,150800.0,4271000.0,127200.0,3494184.0,2.5105,3.288,16,14,18.553459,addition,COMMUNICATIONS,8397
TIGER GLOBAL MANAGEMENT LLC,Maxim Integrated Products Inc,MXIM,2002-03-31,SH,60000.0,3343000.0,21300.0,1118463.0,1.965,1.0525,17,33,181.690141,addition,INFORMATION TECHNOLOGY,429
TIGER GLOBAL MANAGEMENT LLC,Sun Microsystems Inc.,JAVA,2002-03-31,SH,94100.0,3320000.0,40525.0,1993830.0,1.9515,1.8762,18,23,132.202344,addition,INFORMATION TECHNOLOGY,465
TIGER GLOBAL MANAGEMENT LLC,COMCAST HLDGS INC ZERO PREM OPT NT,CCZMP,2002-03-31,SH,97800.0,3110000.0,77000.0,2772000.0,1.828,2.6084,19,17,27.012987,addition, ,7872
TIGER GLOBAL MANAGEMENT LLC,Wolfspeed Inc (Cree Inc),WOLF,2002-03-31,SH,205400.0,2800000.0,180400.0,5314584.0,1.6458,5.001,20,4,13.858093,addition,INFORMATION TECHNOLOGY,3841
TIGER GLOBAL MANAGEMENT LLC,Cryptologic Ltd,CRYP,2002-03-31,SH,190000.0,2793000.0,0.0,0.0,1.6417,,21,999999,,new,CONSUMER DISCRETIONARY,8390
TIGER GLOBAL MANAGEMENT LLC,Orbital ATK Inc.,OA,2002-03-31,SH,38700.0,2631000.0,52950.0,2725160.0,1.5465,2.5644,22,18,-26.912181,reduction,INDUSTRIALS,4984
TIGER GLOBAL MANAGEMENT LLC,SkillSoft Plc,SKIL,2002-03-31,SH,238000.0,2499000.0,0.0,0.0,1.4689,,23,999999,,new,INFORMATION TECHNOLOGY,34
TIGER GLOBAL MANAGEMENT LLC,Falconstor Software Inc,FALC,2002-03-31,SH,3939.0,2497000.0,518.0,469308.0,1.4677,0.4416,24,37,660.42471,addition,INFORMATION TECHNOLOGY,6353
TIGER GLOBAL MANAGEMENT LLC,McAfee Inc.,MFE,2002-03-31,SH,100400.0,2430000.0,58600.0,1514810.0,1.4283,1.4254,25,27,71.331058,addition,INFORMATION TECHNOLOGY,923
TIGER GLOBAL MANAGEMENT LLC,Oracle Corp,ORCL,2002-03-31,SH,184200.0,2358000.0,0.0,0.0,1.386,,26,999999,,new,INFORMATION TECHNOLOGY,20
TIGER GLOBAL MANAGEMENT LLC,Anaren Microwave Inc.,ANEN,2002-03-31,SH,145400.0,2113000.0,0.0,0.0,1.242,,27,999999,,new,INFORMATION TECHNOLOGY,6092
TIGER GLOBAL MANAGEMENT LLC,Spectrian Corp.,SPCT,2002-03-31,SH,147000.0,2105000.0,0.0,0.0,1.2373,,28,999999,,new,INFORMATION TECHNOLOGY,105250
TIGER GLOBAL MANAGEMENT LLC,Northrop Grumman Corp.,NOC,2002-03-31,SH,33000.0,1865000.0,0.0,0.0,1.0962,,29,999999,,new,INDUSTRIALS,4364
TIGER GLOBAL MANAGEMENT LLC,Vignette Corp,VIGN,2002-03-31,SH,515800.0,1774000.0,0.0,0.0,1.0428,,30,999999,,new,INFORMATION TECHNOLOGY,6265
TIGER GLOBAL MANAGEMENT LLC,Dell Inc.,DELL,2002-03-31,SH,67100.0,1752000.0,88100.0,2394558.0,1.0298,2.2533,31,20,-23.836549,reduction,INFORMATION TECHNOLOGY,7
TIGER GLOBAL MANAGEMENT LLC,ClearOne Inc.,CLRO,2002-03-31,SH,91700.0,1504000.0,51000.0,850680.0,0.884,0.8005,32,34,79.803922,addition,INFORMATION TECHNOLOGY,10579
TIGER GLOBAL MANAGEMENT LLC,UTStarcom Holdings Corp,UTSI,2002-03-31,SH,4499.55,1416000.0,0.0,0.0,0.8323,,33,999999,,new,INFORMATION TECHNOLOGY,837
TIGER GLOBAL MANAGEMENT LLC,Amdocs Ltd,DOX,2002-03-31,SH,42000.0,1119000.0,0.0,0.0,0.6577,,34,999999,,new,INFORMATION TECHNOLOGY,4826
TIGER GLOBAL MANAGEMENT LLC,i2 Technologies Inc.,ITWO,2002-03-31,SH,8728.0,1104000.0,8600.0,1698500.0,0.6489,1.5983,35,25,1.488372,addition,INFORMATION TECHNOLOGY,6171
TIGER GLOBAL MANAGEMENT LLC,Acclaim Entertainment Inc.,AKLMQ,2002-03-31,SH,240000.0,1090000.0,0.0,0.0,0.6407,,36,999999,,new,CONSUMER DISCRETIONARY,97807
TIGER GLOBAL MANAGEMENT LLC,Wipro Ltd ADR,WIT,2002-03-31,SH,556011.12,1035000.0,0.0,0.0,0.6084,,37,999999,,new,INFORMATION TECHNOLOGY,4003
TIGER GLOBAL MANAGEMENT LLC,Infosys Ltd ADR,INFY,2002-03-31,SH,467200.0,956000.0,0.0,0.0,0.5619,,38,999999,,new,INFORMATION TECHNOLOGY,11432
TIGER GLOBAL MANAGEMENT LLC,Digital Lightwave Inc,DIGL,2002-03-31,SH,150000.0,935000.0,0.0,0.0,0.5496,,39,999999,,new,INFORMATION TECHNOLOGY,85967
TIGER GLOBAL MANAGEMENT LLC,Black Box Corp,BBOX,2002-03-31,SH,18800.0,910000.0,0.0,0.0,0.5349,,40,999999,,new,INFORMATION TECHNOLOGY,2627
TIGER GLOBAL MANAGEMENT LLC,Applied Materials Inc.,AMAT,2002-03-31,SH,32800.0,890000.0,32800.0,657640.0,0.5231,0.6188,41,36,0.0,,INFORMATION TECHNOLOGY,918
TIGER GLOBAL MANAGEMENT LLC,General Dynamics Corp. (Electric Boat),GD,2002-03-31,SH,18800.0,883000.0,103400.0,4117388.0,0.519,3.8744,42,10,-81.818182,reduction,INDUSTRIALS,229
TIGER GLOBAL MANAGEMENT LLC,BEA Systems Inc,BEAS,2002-03-31,SH,60000.0,823000.0,30000.0,462000.0,0.4838,0.4347,43,38,100.0,addition,INFORMATION TECHNOLOGY,481
TIGER GLOBAL MANAGEMENT LLC,Sirius XM Holdings Inc,SIRI,2002-03-31,SH,150000.0,798000.0,150000.0,1744500.0,0.4691,1.6416,44,24,0.0,,COMMUNICATIONS,3704
TIGER GLOBAL MANAGEMENT LLC,FuelCell Energy Inc,FCEL,2002-03-31,SH,277.56,630000.0,277.56,725600.0,0.3703,0.6828,45,35,0.0,,INDUSTRIALS,5603
TIGER GLOBAL MANAGEMENT LLC,American Tower Corp. Class A,AMT,2002-03-31,SH,100000.0,550000.0,145000.0,1373150.0,0.3233,1.2921,46,29,-31.034483,reduction,UTILITIES AND TELECOMMUNICATIONS,4850
TIGER GLOBAL MANAGEMENT LLC,Xilinx Inc,XLNX,2002-03-31,SH,10200.0,407000.0,10200.0,398310.0,0.2392,0.3748,47,39,0.0,,INFORMATION TECHNOLOGY,930
TIGER GLOBAL MANAGEMENT LLC,WebEx Communications Inc,WEBX,2002-03-31,SH,10900.0,179000.0,55000.0,1366750.0,0.1052,1.2861,48,30,-80.181818,reduction,INFORMATION TECHNOLOGY,106543
TIGER GLOBAL MANAGEMENT LLC,Oplink Communications Inc,OPLK,2002-03-31,SH,0.0,0.0,9845.81,129877.0,,0.1222,999999,41,-100.0,soldall,INFORMATION TECHNOLOGY,4192
TIGER GLOBAL MANAGEMENT LLC,Viavi Solutions Inc,VIAV,2002-03-31,SH,0.0,0.0,3662.5,254324.0,,0.2393,999999,40,-100.0,soldall,INFORMATION TECHNOLOGY,4038
TIGER GLOBAL MANAGEMENT LLC,Emulex Corp.,ELX,2002-03-31,SH,0.0,0.0,35300.0,1394703.0,,1.3124,999999,28,-100.0,soldall,INFORMATION TECHNOLOGY,646
TIGER GLOBAL MANAGEMENT LLC,Electronic Data Systems Corp. (New),EDS,2002-03-31,SH,0.0,0.0,69100.0,4736805.0,,4.4573,999999,5,-100.0,soldall,INFORMATION TECHNOLOGY,645
TIGER GLOBAL MANAGEMENT LLC,CSG Systems International Inc.,CSGS,2002-03-31,SH,0.0,0.0,31000.0,1253950.0,,1.18,999999,31,-100.0,soldall,COMMUNICATIONS,635
TIGER GLOBAL MANAGEMENT LLC,HNC Software Inc.,HNCS,2002-03-31,SH,0.0,0.0,280200.0,5772120.0,,5.4315,999999,2,-100.0,soldall,INFORMATION TECHNOLOGY,101463
TIGER GLOBAL MANAGEMENT LLC,McData Corp,MCDTA,2002-03-31,SH,0.0,0.0,146300.0,3584350.0,,3.3728,999999,13,-100.0,soldall,INFORMATION TECHNOLOGY,102694
TIGER GLOBAL MANAGEMENT LLC,MCSI Inc,MCSIQ,2002-03-31,SH,0.0,0.0,49000.0,1149050.0,,1.0812,999999,32,-100.0,soldall,INDUSTRIALS,102716
TIGER GLOBAL MANAGEMENT LLC,Micron Technology Inc.,MU,2002-03-31,SH,0.0,0.0,75800.0,2349800.0,,2.2111,999999,21,-100.0,soldall,INFORMATION TECHNOLOGY,488
TIGER GLOBAL MANAGEMENT LLC,International Business Machines Corp.,IBM,2002-03-31,SH,0.0,0.0,38100.0,4608576.0,,4.3366,999999,6,-100.0,soldall,INFORMATION TECHNOLOGY,237
